CustomerID,Recency,Frequency,Monetary,Segment,Cluster_Name
15046,9,15,5213.7699999999995,Champions,Frequent Buyers
15047,270,1,343.62,Lost,Churned
15048,65,4,384.05,Potential Loyalists,
15049,274,1,121.17000000000002,Lost,Churned
15050,25,3,1782.09,Loyal Customers,
15051,23,3,1391.61,Loyal Customers,
15052,319,1,215.78,Lost,Churned
15053,5,3,697.79,Loyal Customers,Regular
15054,12,2,302.1,Potential Loyalists,Regular
15057,275,2,1489.5,At Risk,
15058,25,11,2124.9900000000002,Champions,Frequent Buyers
15059,41,9,1337.72,Loyal Customers,
15060,8,4,303.09,Potential Loyalists,Regular
15061,4,48,54534.14,Champions,Frequent Buyers
15062,71,4,987.86,Loyal Customers,
15063,213,1,370.79999999999995,Lost,Churned
15065,38,4,3158.13,Loyal Customers,
15066,53,1,893.59,Others,Churned
15067,78,3,1744.76,At Risk,
15068,46,2,553.36,Loyal Customers,Regular
15069,179,1,1109.53,Cant Lose Them,Churned
15070,373,1,106.2,Lost,Churned
15071,94,2,982.07,At Risk,
15073,10,3,1043.41,Loyal Customers,Regular
15074,105,1,748.87,Cant Lose Them,Churned
15075,78,1,773.03,Cant Lose Them,Churned
15076,173,1,880.85,Cant Lose Them,Churned
15078,7,32,9743.11,Champions,Frequent Buyers
15079,213,4,895.61,At Risk,
15081,22,5,504.8,Loyal Customers,Regular
15083,257,1,88.2,Lost,Churned
15087,282,1,306.94,Lost,Churned
15088,21,2,1160.07,Loyal Customers,Regular
15089,10,6,2420.84,Champions,Frequent Buyers
15090,308,1,381.32,Lost,Churned
15091,68,1,480.71,Others,Churned
15092,215,2,457.81,Others,Churned
15093,18,6,4597.02,Champions,Frequent Buyers
15095,104,4,1370.6,At Risk,
15096,43,1,219.39000000000001,Others,Churned
15097,4,1,248.08,New Customers,Regular
15098,182,3,39916.5,At Risk,
15099,84,1,410.48,Lost,Churned
15100,334,3,876.0,At Risk,Churned
15101,9,2,317.53,Potential Loyalists,Regular
15103,31,2,703.36,Loyal Customers,Regular
15104,197,2,1027.44,At Risk,Churned
15105,18,7,2298.93,Champions,Frequent Buyers
15106,18,5,1422.52,Champions,
15107,311,6,319.5,Others,Churned
15108,142,4,1300.25,At Risk,
15109,246,1,484.95,Lost,Churned
15110,24,4,996.1,Champions,
15111,29,3,1567.48,Loyal Customers,
15113,10,3,3609.33,Loyal Customers,
15114,30,10,2760.56,Champions,Frequent Buyers
15115,18,1,340.11,New Customers,Regular
15116,18,4,1352.75,Champions,
15117,15,5,1551.78,Champions,
15118,134,1,244.8,Lost,Churned
15119,246,1,266.4,Lost,Churned
15120,134,1,358.82,Lost,Churned
15121,50,2,457.72,Potential Loyalists,Regular
15122,114,3,1633.78,At Risk,
15123,7,2,2199.31,Loyal Customers,Regular
15124,23,2,184.19,Potential Loyalists,Regular
15125,25,15,11528.48,Champions,Frequent Buyers
15127,66,1,406.53,Others,Churned
15128,60,4,1471.0,Loyal Customers,
15129,50,11,3447.4,Loyal Customers,Frequent Buyers
15130,170,1,330.11,Lost,Churned
15132,18,5,977.9300000000001,Champions,
15133,128,3,982.42,At Risk,
15134,15,8,1387.99,Champions,Frequent Buyers
15135,239,1,139.05,Lost,Churned
15136,3,4,1286.7,Champions,Regular
15139,240,2,178.96,Others,Churned
15140,52,7,2354.25,Loyal Customers,
15142,46,1,498.74,Others,Churned
15143,226,1,259.45,Lost,Churned
15144,8,17,6580.44,Champions,Frequent Buyers
15145,4,4,1194.73,Champions,Regular
15146,165,2,1327.16,At Risk,
15147,240,1,623.5,Cant Lose Them,Churned
15148,11,1,301.29,New Customers,Regular
15149,134,1,520.8000000000001,Cant Lose Them,Churned
15150,17,10,5314.47,Champions,Frequent Buyers
15152,10,13,4745.69,Champions,Frequent Buyers
15153,31,1,329.25,New Customers,Regular
15154,75,1,296.42,Lost,Churned
15156,1,3,961.49,Loyal Customers,Regular
15157,4,3,1936.07,Loyal Customers,Regular
15158,45,1,401.40000000000003,Others,Churned
15159,2,30,18641.010000000002,Champions,Frequent Buyers
15160,357,1,158.16,Lost,Churned
15163,18,2,304.47,Potential Loyalists,Regular
15164,69,3,843.05,Loyal Customers,
15165,373,1,487.75,Lost,Churned
15167,321,1,163.0,Lost,Churned
15168,26,1,106.56,New Customers,Regular
15171,331,1,1289.5,Cant Lose Them,Churned
15172,9,5,1624.05,Champions,Frequent Buyers
15174,323,1,135.75,Lost,Churned
15175,72,1,224.14,Others,Churned
15178,260,1,40.5,Lost,Churned
15179,18,5,2206.95,Champions,
15180,367,1,87.5,Lost,Churned
15181,66,3,689.4799999999999,Loyal Customers,
15182,154,2,622.85,At Risk,Churned
15184,29,2,406.76,Potential Loyalists,Regular
15185,70,1,310.62,Others,Churned
15186,14,2,411.41,Potential Loyalists,Regular
15187,2,16,4777.18,Champions,Frequent Buyers
15189,1,41,16225.39,Champions,Frequent Buyers
15192,120,3,1044.32,At Risk,
15193,61,1,499.32,Others,Churned
15194,3,15,7616.53,Champions,Frequent Buyers
15195,3,1,3861.0,New Customers,Regular
15197,11,3,1079.6100000000001,Loyal Customers,Regular
15198,92,2,193.64,Others,Churned
15199,59,4,1268.7,Loyal Customers,
15201,87,5,1236.54,At Risk,
15203,26,6,1827.8,Champions,
15204,357,1,316.58,Lost,Churned
15205,85,2,653.24,At Risk,Churned
15206,10,4,420.29999999999995,Potential Loyalists,Regular
15208,1,5,870.12,Loyal Customers,Regular
15210,225,1,331.18,Lost,Churned
15211,60,2,894.4100000000001,Loyal Customers,
15212,241,1,101.8,Lost,Churned
15213,319,2,328.35,Others,Churned
15214,2,8,1661.44,Champions,Frequent Buyers
15215,47,3,734.94,Loyal Customers,
15216,88,1,96.6,Lost,Churned
15218,11,11,5756.89,Champions,Frequent Buyers
15219,176,1,305.75,Lost,Churned
15220,52,6,1778.96,Loyal Customers,
15221,366,1,403.25,Lost,Churned
15222,319,1,585.0,Cant Lose Them,Churned
15223,226,2,755.75,At Risk,Churned
15224,358,2,322.08,Others,Churned
15225,234,1,409.40000000000003,Lost,Churned
15226,311,1,154.41,Lost,Churned
15227,37,5,1219.4,Loyal Customers,
15228,66,4,3386.71,Loyal Customers,
15230,239,2,429.6,Others,Churned
15232,113,2,612.06,At Risk,Churned
15234,277,1,197.0,Lost,Churned
15235,218,12,2247.51,At Risk,
15236,299,1,321.05,Lost,Churned
15237,2,4,1412.32,Champions,Regular
15238,29,3,1071.99,Loyal Customers,
15239,10,2,780.59,Loyal Customers,Regular
15240,45,5,1706.57,Loyal Customers,
15241,67,8,1756.44,Loyal Customers,
15243,74,1,316.68,Lost,Churned
15244,65,2,631.57,Loyal Customers,
15245,134,3,2515.84,At Risk,
15246,238,2,514.15,At Risk,Churned
15247,122,1,356.0,Lost,Churned
15249,32,13,6688.46,Champions,Frequent Buyers
15251,9,11,10484.99,Champions,Frequent Buyers
15252,36,2,740.78,Loyal Customers,Regular
15253,16,5,918.1999999999999,Loyal Customers,
15254,127,1,300.36,Lost,Churned
15255,67,1,890.85,Others,Churned
15256,149,1,98.45,Lost,Churned
15257,283,1,317.15,Lost,Churned
15258,169,2,623.16,At Risk,Churned
15260,100,7,1810.77,At Risk,
15261,135,1,254.82,Lost,Churned
15262,324,1,178.95000000000002,Lost,Churned
15263,107,1,156.51,Lost,Churned
15264,64,1,393.74,Others,Churned
15265,151,2,1506.1200000000001,At Risk,
15266,338,1,119.3,Lost,Churned
15267,22,5,1717.36,Champions,
15269,24,1,408.8,New Customers,Regular
15270,16,7,2379.49,Champions,Frequent Buyers
15271,7,15,2507.07,Champions,Frequent Buyers
15272,57,2,721.94,Loyal Customers,
15274,4,2,716.57,Loyal Customers,Regular
15275,38,1,615.14,Others,Regular
15276,66,1,135.31,Others,Churned
15277,47,1,255.89999999999998,Others,Churned
15279,355,1,290.51,Lost,Churned
15280,172,1,113.12,Lost,Churned
15281,59,9,2332.15,Loyal Customers,
15286,50,1,240.55,Others,Churned
15287,22,2,486.69,Potential Loyalists,Regular
15288,43,5,2306.52,Loyal Customers,
15289,29,3,939.78,Loyal Customers,
15290,5,18,7943.22,Champions,Frequent Buyers
15291,26,15,4668.3,Champions,Frequent Buyers
15292,201,1,180.94,Lost,Churned
15296,51,6,3672.86,Loyal Customers,
15297,10,3,641.94,Loyal Customers,Regular
15298,2,12,4799.9,Champions,Frequent Buyers
15299,67,7,4507.01,Loyal Customers,
15300,64,1,496.44,Others,Churned
15301,51,12,5070.35,Loyal Customers,Frequent Buyers
15303,290,1,574.02,Cant Lose Them,Churned
15304,61,8,694.4000000000001,Loyal Customers,
15306,64,3,1174.35,Loyal Customers,
15307,96,1,205.3,Lost,Churned
15308,274,1,310.47,Lost,Churned
15311,1,91,60767.9,Champions,Frequent Buyers
15312,75,4,924.85,At Risk,
15313,110,1,52.0,Lost,Churned
15314,199,1,327.97,Lost,Churned
15315,64,2,570.5,Loyal Customers,Churned
15316,327,1,165.0,Lost,Churned
15318,4,1,312.62,New Customers,Regular
15319,284,1,204.5,Lost,Churned
15320,44,1,267.13,Others,Churned
15321,71,3,2748.31,Loyal Customers,
15322,86,1,679.68,Cant Lose Them,Churned
15325,104,1,162.29,Lost,Churned
15326,334,1,311.71,Lost,Churned
15327,53,1,208.75,Others,Churned
15329,39,3,1049.7,Loyal Customers,
15330,32,2,714.96,Loyal Customers,Regular
15332,366,4,1661.06,At Risk,
15333,208,1,1028.56,Cant Lose Them,Churned
15334,157,3,351.67,Others,Churned
15335,54,1,173.97,Others,Churned
15339,66,2,574.07,Loyal Customers,Churned
15341,81,1,2020.52,Cant Lose Them,
15342,130,1,406.09,Lost,Churned
15343,87,1,364.5,Lost,Churned
15344,1,3,563.94,Loyal Customers,Regular
15345,46,1,393.54,Others,Churned
15346,333,1,252.42000000000002,Lost,Churned
15347,366,1,201.60000000000002,Lost,Churned
15348,72,1,158.04,Others,Churned
15349,158,2,473.81,Others,Churned
15350,373,1,115.65,Lost,Churned
15351,12,7,1960.1100000000001,Champions,Frequent Buyers
15353,255,2,777.02,At Risk,Churned
15355,29,2,277.05,Potential Loyalists,Regular
15356,31,10,2766.5,Champions,Frequent Buyers
15358,5,22,8347.2,Champions,Frequent Buyers
15360,40,1,427.93,Others,Regular
15361,362,1,418.92,Lost,Churned
15363,373,1,326.0,Lost,Churned
15364,96,2,913.19,At Risk,
15365,26,7,2314.32,Champions,
15366,75,2,602.51,At Risk,Churned
15367,57,4,1877.59,Loyal Customers,
15368,21,1,446.94000000000005,New Customers,Regular
15370,41,7,2386.05,Loyal Customers,
15372,137,1,2007.3999999999999,Cant Lose Them,
15373,8,12,2415.91,Champions,Frequent Buyers
15374,129,1,168.0,Lost,Churned
15376,40,3,1233.3600000000001,Loyal Customers,
15379,169,7,3703.29,At Risk,
15380,9,5,1690.2600000000002,Champions,Frequent Buyers
15381,214,2,596.85,At Risk,Churned
15382,15,6,5955.71,Champions,Frequent Buyers
15384,170,2,642.41,At Risk,Churned
15385,40,1,316.88,Others,Regular
15386,186,1,394.14,Lost,Churned
15388,270,1,140.54,Lost,Churned
15389,172,1,500.0,Cant Lose Them,Churned
15392,5,4,1535.53,Champions,Regular
15393,16,2,231.86,Potential Loyalists,Regular
15394,10,4,2183.54,Champions,
15395,326,1,107.45,Lost,Churned
15396,113,1,288.18,Lost,Churned
15397,290,1,94.0,Lost,Churned
15398,16,2,1345.53,Loyal Customers,Regular
15399,1,3,815.77,Loyal Customers,Regular
15400,92,5,716.2,At Risk,
15402,149,2,626.77,At Risk,Churned
15405,189,1,349.1,Lost,Churned
15406,31,2,510.71000000000004,Loyal Customers,Regular
15407,34,4,1056.44,Loyal Customers,
15408,264,1,267.18,Lost,Churned
15410,84,8,3450.84,At Risk,
15411,26,4,1358.88,Champions,
15412,171,1,190.53,Lost,Churned
15414,10,3,774.9000000000001,Loyal Customers,Regular
15415,313,1,572.8100000000001,Cant Lose Them,Churned
15416,65,4,3984.32,Loyal Customers,
15417,85,1,508.8,Cant Lose Them,Churned
15419,25,1,135.86,New Customers,Regular
15421,59,4,950.36,Loyal Customers,
15422,323,2,97.7,Others,Churned
15423,38,1,43.5,Others,Churned
15424,254,2,383.34,Others,Churned
15426,19,5,1447.39,Champions,
15427,33,3,1483.14,Loyal Customers,
15428,15,1,93.78,New Customers,Regular
15429,27,2,397.35,Potential Loyalists,Regular
15432,23,1,171.19,New Customers,Regular
15433,214,2,533.3,At Risk,Churned
15434,8,5,1041.48,Champions,Regular
15435,22,1,149.29,New Customers,Regular
15436,12,3,1122.53,Loyal Customers,Regular
15437,262,1,200.16,Lost,Churned
15438,131,1,156.57999999999998,Lost,Churned
15440,55,3,383.68,Potential Loyalists,
15442,249,1,594.0,Cant Lose Them,Churned
15443,2,7,3236.91,Champions,Frequent Buyers
15444,9,2,1418.26,Loyal Customers,Regular
15445,264,1,113.5,Lost,Churned
15447,331,1,155.17,Lost,Churned
15448,313,1,494.64,Cant Lose Them,Churned
15449,26,3,974.52,Loyal Customers,
15450,30,1,429.84,New Customers,Regular
15452,30,3,538.73,Loyal Customers,Regular
15453,2,7,1388.37,Champions,Frequent Buyers
15454,362,1,179.1,Lost,Churned
15456,283,3,447.22,Others,Churned
15457,262,1,237.07,Lost,Churned
15458,25,1,161.64,New Customers,Regular
15460,354,1,216.76,Lost,Churned
15462,94,3,234.6,Others,Churned
15463,29,1,126.14,New Customers,Regular
15464,338,1,1048.85,Cant Lose Them,Churned
15465,20,18,7354.62,Champions,Frequent Buyers
15466,85,1,334.53,Lost,Churned
15467,9,3,524.88,Loyal Customers,Regular
15468,51,2,467.51,Potential Loyalists,Regular
15469,50,2,538.55,Loyal Customers,Regular
15471,2,1,469.48,New Customers,Regular
15472,113,1,371.56,Lost,Churned
15473,14,7,1771.2,Champions,Frequent Buyers
15475,77,1,454.10999999999996,Lost,Churned
15478,40,2,1441.42,Loyal Customers,
15480,116,1,905.5,Cant Lose Them,Churned
15482,16,12,11054.96,Champions,Frequent Buyers
15483,161,4,233.81,Others,Churned
15484,1,4,3594.31,Champions,Frequent Buyers
15485,30,3,2575.0,Loyal Customers,
15488,93,1,91.32000000000001,Lost,Churned
15489,23,3,1134.28,Loyal Customers,
15491,95,6,3100.09,At Risk,
15492,28,2,659.4599999999999,Loyal Customers,Regular
15493,33,5,2001.8,Champions,
15494,21,2,1299.23,Loyal Customers,Regular
15497,18,2,1262.2,Loyal Customers,Regular
15498,3,27,13316.4,Champions,Frequent Buyers
15500,8,4,1131.56,Champions,Regular
15502,16,12,10384.93,Champions,Frequent Buyers
15503,363,1,147.09,Lost,Churned
15504,81,1,52.83,Lost,Churned
15505,53,5,3610.96,Loyal Customers,
15506,23,3,979.26,Loyal Customers,
15507,172,1,492.36,Cant Lose Them,Churned
15508,189,6,1000.27,At Risk,
15510,331,1,250.0,Lost,Churned
15511,12,5,909.23,Loyal Customers,Regular
15512,156,2,121.0,Others,Churned
15513,33,19,14758.220000000001,Champions,Frequent Buyers
15514,12,11,4139.46,Champions,Frequent Buyers
15516,45,3,62.43,Potential Loyalists,Churned
15517,233,1,267.03,Lost,Churned
15518,64,8,1942.45,Loyal Customers,
15520,2,1,343.5,New Customers,Regular
15521,40,8,3000.2,Loyal Customers,
15522,33,2,398.84,Potential Loyalists,Regular
15523,84,1,412.01000000000005,Lost,Churned
15524,25,1,440.0,New Customers,Regular
15525,2,3,825.92,Loyal Customers,Regular
15526,33,2,148.44,Potential Loyalists,Regular
15527,19,8,2429.78,Champions,Frequent Buyers
15528,254,1,229.33,Lost,Churned
15529,23,11,3995.23,Champions,Frequent Buyers
15530,22,4,1502.35,Champions,
15531,8,2,2007.44,Loyal Customers,Regular
15532,25,4,1580.93,Champions,
15533,19,3,807.57,Loyal Customers,Regular
15535,173,4,536.4,At Risk,
15537,163,1,110.92,Lost,Churned
15539,7,1,538.46,New Customers,Regular
15540,11,1,213.3,New Customers,Regular
15541,114,1,85.13000000000001,Lost,Churned
15543,288,1,127.86,Lost,Churned
15544,9,9,3546.71,Champions,Frequent Buyers
15545,54,2,292.71999999999997,Potential Loyalists,Churned
15547,7,14,4954.84,Champions,Frequent Buyers
15549,77,3,1693.26,At Risk,
15550,4,4,575.63,Loyal Customers,Regular
15551,37,1,436.06,Others,Regular
15552,217,1,90.12,Lost,Churned
15553,60,1,437.23,Others,Churned
15554,278,1,217.2,Lost,Churned
15555,12,16,4805.17,Champions,Frequent Buyers
15556,24,1,279.77,New Customers,Regular
15557,29,1,473.65000000000003,New Customers,Regular
15561,12,4,800.59,Loyal Customers,Regular
15562,352,1,134.55,Lost,Churned
15563,22,4,1400.44,Champions,
15565,50,2,173.16,Potential Loyalists,Churned
15567,19,1,186.01,New Customers,Regular
15568,3,3,758.29,Loyal Customers,Regular
15569,104,5,1375.71,At Risk,
15570,7,12,4165.52,Champions,Frequent Buyers
15571,12,4,650.4300000000001,Loyal Customers,Regular
15572,5,7,2552.86,Champions,Frequent Buyers
15573,32,2,607.45,Loyal Customers,Regular
15574,178,4,702.25,At Risk,
15576,38,1,940.6700000000001,Others,Regular
15577,151,3,258.88,Others,Churned
15578,162,1,127.1,Lost,Churned
15579,69,2,348.6,Potential Loyalists,Churned
15581,121,13,3679.9700000000003,At Risk,
15582,25,3,682.9100000000001,Loyal Customers,Regular
15584,24,4,725.11,Loyal Customers,
15585,177,1,455.3,Lost,Churned
15587,50,4,913.6800000000001,Loyal Customers,
15589,256,3,478.53000000000003,Others,Churned
15592,47,1,388.58,Others,Churned
15593,71,1,199.8,Others,Churned
15594,16,5,1771.78,Champions,
15596,101,5,1406.59,At Risk,
15597,35,1,324.57,Others,Regular
15598,53,1,240.68,Others,Churned
15599,27,2,761.74,Loyal Customers,Regular
15601,11,14,6776.56,Champions,Frequent Buyers
15602,8,9,1297.8700000000001,Champions,Frequent Buyers
15603,79,1,48.480000000000004,Lost,Churned
15604,52,1,216.39,Others,Churned
15605,36,5,1198.23,Loyal Customers,
15606,61,9,2920.16,Loyal Customers,
15607,337,1,104.76,Lost,Churned
15608,28,4,1093.68,Champions,
15609,184,1,298.48,Lost,Churned
15610,52,1,112.46000000000001,Others,Churned
15611,10,13,1591.45,Champions,Frequent Buyers
15612,36,2,195.15,Potential Loyalists,Regular
15615,10,23,10399.74,Champions,Frequent Buyers
15618,33,4,776.851,Loyal Customers,
15619,11,1,336.40000000000003,New Customers,Regular
15620,57,3,1553.18,Loyal Customers,
15621,4,4,1293.03,Champions,Regular
15622,43,9,3709.56,Loyal Customers,Frequent Buyers
15623,141,1,301.03,Lost,Churned
15624,117,4,588.13,At Risk,
15625,104,4,1534.26,At Risk,
15626,75,2,675.8,At Risk,
15628,5,9,2870.2400000000002,Champions,Frequent Buyers
15630,45,2,1186.35,Loyal Customers,
15632,16,8,3285.31,Champions,Frequent Buyers
15634,17,1,243.55,New Customers,Regular
15636,90,2,724.76,At Risk,
15637,53,1,223.36,Others,Churned
15639,134,1,425.32,Lost,Churned
15640,4,15,12515.66,Champions,Frequent Buyers
15641,105,4,1887.2,At Risk,
15643,192,3,664.0,At Risk,Churned
15644,166,4,813.0,At Risk,
15645,19,1,612.01,New Customers,Regular
15646,158,3,447.64000000000004,Others,Churned
15648,204,2,657.35,At Risk,Churned
15649,336,2,816.0,At Risk,Churned
15651,37,3,646.3,Loyal Customers,
15652,91,1,337.74,Lost,Churned
15653,93,2,877.4399999999999,At Risk,
15654,9,2,922.53,Loyal Customers,Regular
15655,243,1,560.67,Cant Lose Them,Churned
15656,45,4,748.5,Loyal Customers,
15657,23,1,30.0,New Customers,Churned
15658,190,5,1024.1000000000001,At Risk,
15659,44,1,306.45,Others,Churned
15660,25,9,1600.86,Champions,Frequent Buyers
15661,317,2,309.8,Others,Churned
15663,106,1,138.14,Lost,Churned
15664,51,1,386.43,Others,Churned
15665,168,2,2242.01,At Risk,
15667,40,1,301.32,Others,Churned
15668,218,1,76.32000000000001,Lost,Churned
15669,40,4,684.34,Loyal Customers,
15670,297,1,173.05,Lost,Churned
15671,19,7,2657.13,Champions,Frequent Buyers
15673,88,4,2881.02,At Risk,
15674,73,5,2446.6,At Risk,
15675,81,3,323.69,Others,Churned
15676,19,3,3435.76,Loyal Customers,
15677,49,1,657.23,Others,Churned
15678,53,1,352.7,Others,Churned
15679,24,4,781.28,Loyal Customers,
15680,9,3,1333.68,Loyal Customers,Regular
15681,25,5,1426.16,Champions,
15683,117,1,193.75,Lost,Churned
15687,9,9,2993.1,Champions,Frequent Buyers
15689,120,2,254.1,Others,Churned
15690,4,2,239.76,Potential Loyalists,Regular
15691,252,1,136.8,Lost,Churned
15692,28,1,191.04,New Customers,Regular
15694,1,14,6479.4,Champions,Frequent Buyers
15695,267,2,409.98,Others,Churned
15696,33,8,2736.46,Champions,
15699,18,1,309.65,New Customers,Regular
15700,172,2,696.68,At Risk,Churned
15701,2,4,1542.14,Champions,Frequent Buyers
15703,265,1,211.5,Lost,Churned
15704,140,4,2293.62,At Risk,
15705,201,1,143.1,Lost,Churned
15706,64,4,1060.56,Loyal Customers,
15707,35,4,945.58,Loyal Customers,
15708,41,7,3364.2400000000002,Loyal Customers,
15709,284,1,133.25,Lost,Churned
15712,9,5,1072.3600000000001,Champions,Regular
15713,143,2,356.7,Others,Churned
15714,12,2,330.88,Potential Loyalists,Regular
15716,146,4,1118.81,At Risk,
15717,234,1,150.3,Lost,Churned
15719,33,13,5045.61,Champions,Frequent Buyers
15720,24,1,598.73,New Customers,Regular
15721,12,1,507.08,New Customers,Regular
15722,36,5,2222.56,Loyal Customers,
15723,365,1,203.1,Lost,Churned
15724,201,2,218.25,Others,Churned
15725,15,1,415.25,New Customers,Regular
15727,17,7,5178.96,Champions,Frequent Buyers
15729,213,1,85.0,Lost,Churned
15730,66,3,1120.88,Loyal Customers,
15732,212,2,294.12,Others,Churned
15733,283,1,162.3,Lost,Churned
15734,115,2,1339.45,At Risk,
15737,15,8,1205.1200000000001,Champions,Frequent Buyers
15738,19,16,4812.42,Champions,Frequent Buyers
15739,66,1,449.12,Others,Churned
15740,49,1,154.88,Others,Churned
15743,16,4,784.46,Loyal Customers,Regular
15744,78,1,34.8,Lost,Churned
15745,19,4,1094.59,Champions,
15746,134,1,196.88,Lost,Churned
15747,13,3,974.04,Loyal Customers,Regular
15748,40,1,149.31,Others,Churned
15749,235,3,44534.3,At Risk,
15750,3,8,2465.48,Champions,Frequent Buyers
15752,40,7,2637.38,Loyal Customers,
15753,305,1,79.2,Lost,Churned
15754,51,3,458.57,Potential Loyalists,
15755,10,6,2364.25,Champions,Frequent Buyers
15756,61,4,532.96,Loyal Customers,
15757,66,2,714.42,Loyal Customers,
15758,25,1,205.25,New Customers,Regular
15759,218,3,253.04,Others,Churned
15762,65,2,583.75,Loyal Customers,Churned
15763,32,2,1086.92,Loyal Customers,
15764,88,6,3279.97,At Risk,
15766,64,1,315.06,Others,Churned
15768,116,3,621.8299999999999,At Risk,
15769,7,26,56252.72,Champions,Frequent Buyers
15773,6,1,635.6800000000001,New Customers,Regular
15774,69,1,270.8,Others,Churned
15775,245,1,104.9,Lost,Churned
15776,133,1,241.62,Lost,Churned
15777,241,4,1047.11,At Risk,
15780,184,3,475.28000000000003,Others,Churned
15781,25,3,345.46,Potential Loyalists,Regular
15782,10,3,2614.7400000000002,Champions,
15783,11,1,246.3,New Customers,Regular
15785,33,5,2328.9700000000003,Champions,
15786,46,3,4932.2,Loyal Customers,
15787,26,3,948.05,Champions,
15789,358,1,351.3,Lost,Churned
15790,10,1,220.85,New Customers,Regular
15791,44,2,1612.69,Loyal Customers,
15793,15,3,965.61,Champions,Regular
15795,150,1,610.01,Cant Lose Them,Churned
15796,1,8,2711.56,Champions,Frequent Buyers
15797,113,4,2207.4,At Risk,
15799,76,3,884.14,At Risk,
15800,107,2,699.08,At Risk,Churned
15801,46,3,1063.95,Loyal Customers,
15802,143,1,451.42,Lost,Churned
15803,51,1,415.82000000000005,Others,Churned
15804,1,13,4206.39,Champions,Frequent Buyers
15805,23,17,5528.4800000000005,Champions,Frequent Buyers
15806,46,3,784.58,Loyal Customers,
15807,50,3,903.9,Loyal Customers,
15808,306,4,3734.9700000000003,At Risk,
15809,36,5,515.77,Loyal Customers,
15810,79,4,1391.98,At Risk,
15811,22,6,2218.62,Champions,
15812,107,5,1801.14,At Risk,
15813,208,2,1303.9099999999999,At Risk,
15814,17,4,1945.33,Champions,
15815,64,5,2100.6,Loyal Customers,
15819,49,4,1905.45,Loyal Customers,
15820,320,1,206.98,Lost,Churned
15821,44,2,570.96,Loyal Customers,Regular
15822,3,2,885.47,Loyal Customers,Regular
15823,372,1,15.0,Lost,Churned
15825,172,1,532.94,Cant Lose Them,Churned
15826,56,3,1654.31,Loyal Customers,
15827,73,14,1836.0900000000001,At Risk,
15829,99,2,636.14,At Risk,Churned
15830,38,1,576.0,Others,Regular
15831,58,3,801.76,Loyal Customers,
15832,254,1,836.79,Cant Lose Them,Churned
15834,70,4,2233.75,Loyal Customers,
15835,44,4,954.09,Loyal Customers,
15836,50,1,137.37,Others,Churned
15837,65,1,391.98,Others,Churned
15838,11,19,33643.08,Champions,Frequent Buyers
15839,33,3,1048.49,Champions,
15840,59,2,355.56,Potential Loyalists,Churned
15841,73,4,1224.06,At Risk,
15843,304,1,118.95000000000002,Lost,Churned
15844,46,1,130.73999999999998,Others,Churned
15845,18,8,3711.77,Champions,Frequent Buyers
15847,38,2,389.27,Potential Loyalists,Regular
15850,19,2,238.85,Potential Loyalists,Regular
15852,187,2,160.71,Others,Churned
15853,52,1,110.8,Others,Churned
15854,4,12,2974.65,Champions,Frequent Buyers
15855,137,5,712.24,At Risk,
15856,4,27,16387.57,Champions,Frequent Buyers
15857,19,1,297.0,New Customers,Regular
15858,16,5,1438.85,Champions,
15860,41,8,977.21,Loyal Customers,
15861,12,8,3165.36,Champions,Frequent Buyers
15862,8,4,832.88,Loyal Customers,Regular
15863,26,2,68.84,Potential Loyalists,Regular
15864,22,6,1936.3200000000002,Champions,
15865,41,3,895.13,Loyal Customers,
15866,101,1,230.53,Lost,Churned
15867,5,15,3812.64,Champions,Frequent Buyers
15869,277,2,149.64,Others,Churned
15870,33,1,354.09000000000003,New Customers,Regular
15872,15,2,360.93,Potential Loyalists,Regular
15874,64,7,4405.88,Loyal Customers,
15877,2,2,493.28,Loyal Customers,Regular
15880,369,1,343.28000000000003,Lost,Churned
15881,312,5,501.39000000000004,At Risk,
15882,199,4,516.36,At Risk,
15883,2,2,396.48,Potential Loyalists,Regular
15885,93,3,379.35,Others,Churned
15886,60,1,181.09,Others,Churned
15888,81,1,168.31,Lost,Churned
15889,157,2,446.87,Others,Churned
15891,227,1,524.52,Cant Lose Them,Churned
15894,253,2,263.55,Others,Churned
15895,150,1,179.17,Lost,Churned
15897,194,2,222.05,Others,Churned
15898,1,5,1388.88,Champions,Frequent Buyers
15899,369,1,56.25,Lost,Churned
15900,24,1,351.11,New Customers,Regular
15901,17,3,363.88,Potential Loyalists,Regular
15903,10,7,5126.76,Champions,Frequent Buyers
15904,8,1,164.68,New Customers,Regular
15906,20,7,1567.69,Champions,
15907,4,3,967.45,Champions,Regular
15909,174,1,191.94,Lost,Churned
15910,1,8,1232.18,Champions,Frequent Buyers
15912,178,2,264.62,Others,Churned
15916,16,8,1528.09,Champions,Frequent Buyers
15917,248,1,123.1,Lost,Churned
15918,191,2,334.23,Others,Churned
15919,20,2,639.89,Loyal Customers,Regular
15920,154,4,167.5,Others,Churned
15921,173,1,336.03000000000003,Lost,Churned
15922,373,1,369.5,Lost,Churned
15923,373,1,127.08,Lost,Churned
15925,194,1,207.15,Lost,Churned
15930,67,1,426.63,Others,Churned
15932,4,8,2495.87,Champions,Frequent Buyers
15933,21,3,1107.46,Champions,
15935,239,2,416.86,Others,Churned
15937,64,1,145.35,Others,Churned
